,id,count,month,road,road_type,year,speed_limit,temp,rain,snow,month_year
912,NOTRE-DAME@2018@2,7,2,NOTRE-DAME,BOULEV,2018,50.0,-4.562,2.182,21.58,2_2018
913,CARTIER OUEST@2018@2,8,2,CARTIER OUEST,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
914,MONTGOLFIER@2018@1,4,1,MONTGOLFIER,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
915,SAINT-MARTIN OUEST@2018@2,16,2,SAINT-MARTIN OUEST,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
916,CHOMEDEY@2018@2,6,2,CHOMEDEY,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
917,HENNESSY@2018@2,2,2,HENNESSY,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
918,DES LAURENTIDES@2018@2,17,2,DES LAURENTIDES,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
919,DANIEL-JOHNSON@2018@2,3,2,DANIEL-JOHNSON,BOULEV,2018,50.0,-4.562,2.182,21.58,2_2018
920,9E@2018@2,1,2,9E,AVENUE,2018,40.0,-4.562,2.182,21.58,2_2018
921,STEPHANIE@2018@1,1,1,STEPHANIE,RUE,2018,0.0,-9.72,2.916,20.19,1_2018
922,PAPINEAU A-19@2018@2,5,2,PAPINEAU A-19,VOIE,2018,0.0,-4.562,2.182,21.58,2_2018
923,LOUIS-PAYETTE@2018@2,2,2,LOUIS-PAYETTE,AVENUE,2018,50.0,-4.562,2.182,21.58,2_2018
924,DES GRANDS-MAITRES@2018@2,2,2,DES GRANDS-MAITRES,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
925,PAPINEAU@2018@2,4,2,PAPINEAU,AVENUE,2018,0.0,-4.562,2.182,21.58,2_2018
926,SAMSON@2018@2,4,2,SAMSON,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
927,DU ROI-DU-NORD@2018@2,2,2,DU ROI-DU-NORD,BOULEV,2018,50.0,-4.562,2.182,21.58,2_2018
928,SAINTE-ROSE@2018@2,5,2,SAINTE-ROSE,BOULEV,2018,50.0,-4.562,2.182,21.58,2_2018
929,DE LA CONCORDE EST@2018@2,10,2,DE LA CONCORDE EST,BOULEV,2018,50.0,-4.562,2.182,21.58,2_2018
930,LE ROYER@2018@2,1,2,LE ROYER,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
931,MARQUETTE@2018@2,2,2,MARQUETTE,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
932,MARCEL-VILLENEUVE@2018@2,4,2,MARCEL-VILLENEUVE,AVENUE,2018,70.0,-4.562,2.182,21.58,2_2018
933,A-25@2018@2,2,2,A-25,AUTORO,2018,0.0,-4.562,2.182,21.58,2_2018
934,MASSON@2018@2,6,2,MASSON,MONTEE,2018,60.0,-4.562,2.182,21.58,2_2018
935,DAGENAIS EST@2018@2,7,2,DAGENAIS EST,BOULEV,2018,60.0,-4.562,2.182,21.58,2_2018
936,SAINT-ELZEAR EST@2018@2,2,2,SAINT-ELZEAR EST,RANG,2018,0.0,-4.562,2.182,21.58,2_2018
937,DE CASSIS@2018@2,2,2,DE CASSIS,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
938,MARCELLIN@2018@2,2,2,MARCELLIN,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
939,SAINT-ELZEAR OUEST@2018@2,2,2,SAINT-ELZEAR OUEST,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
940,IMELDA@2018@2,2,2,IMELDA,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
941,LOUIS-B -MAYER@2018@2,3,2,LOUIS-B -MAYER,RUE,2018,0.0,-4.562,2.182,21.58,2_2018
942,LONGPRE@2018@2,2,2,LONGPRE,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
943,MIRELLE@2018@2,2,2,MIRELLE,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
944,DUFFERIN@2018@2,2,2,DUFFERIN,TERRAS,2018,40.0,-4.562,2.182,21.58,2_2018
945,SAINT-SAENS EST@2018@2,1,2,SAINT-SAENS EST,RUE,2018,0.0,-4.562,2.182,21.58,2_2018
946,COUSINEAU@2018@2,2,2,COUSINEAU,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
947,SAINT-MARTIN EST@2018@2,4,2,SAINT-MARTIN EST,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
948,CUNARD@2018@2,2,2,CUNARD,RUE,2018,50.0,-4.562,2.182,21.58,2_2018
949,FRIDOLIN@2018@2,2,2,FRIDOLIN,RUE,2018,40.0,-4.562,2.182,21.58,2_2018
950,LAVAL@2018@2,2,2,LAVAL,BOULEV,2018,0.0,-4.562,2.182,21.58,2_2018
951,CHAMPAGNE@2018@1,4,1,CHAMPAGNE,MONTEE,2018,50.0,-9.72,2.916,20.19,1_2018
952,JOSAPHAT-DEMERS@2018@2,2,2,JOSAPHAT-DEMERS,AVENUE,2018,40.0,-4.562,2.182,21.58,2_2018
953,SAMSON@2018@1,10,1,SAMSON,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
954,4E@2018@1,2,1,4E,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
955,DE L AVENIR@2018@1,2,1,DE L AVENIR,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
956,INDUSTRIEL@2018@1,8,1,INDUSTRIEL,BOULEV,2018,60.0,-9.72,2.916,20.19,1_2018
957,DAGENAIS OUEST@2018@1,10,1,DAGENAIS OUEST,BOULEV,2018,60.0,-9.72,2.916,20.19,1_2018
958,DES LAURENTIDES A-15@2018@1,12,1,DES LAURENTIDES A-15,AUTORO,2018,0.0,-9.72,2.916,20.19,1_2018
959,CARTIER OUEST@2018@1,12,1,CARTIER OUEST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
960,MACKENZIE@2018@1,2,1,MACKENZIE,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
961,NOTRE-DAME@2018@1,17,1,NOTRE-DAME,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
962,LEVESQUE EST@2018@1,8,1,LEVESQUE EST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
963,SAINT-MARTIN OUEST@2018@1,6,1,SAINT-MARTIN OUEST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
964,ROBERT-ELIE@2018@1,2,1,ROBERT-ELIE,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
965,LAVAL OUEST A-440@2018@1,15,1,LAVAL OUEST A-440,AUTORO,2018,0.0,-9.72,2.916,20.19,1_2018
966,ROGER-LORTIE@2018@1,2,1,ROGER-LORTIE,AVENUE,2018,70.0,-9.72,2.916,20.19,1_2018
967,LE CARREFOUR@2018@1,4,1,LE CARREFOUR,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
968,DE SILLERY@2018@1,1,1,DE SILLERY,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
969,PEUGEOT@2018@1,2,1,PEUGEOT,RUE,2018,50.0,-9.72,2.916,20.19,1_2018
970,LEVESQUE OUEST@2018@1,7,1,LEVESQUE OUEST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
971,ARMAND-FRAPPIER@2018@1,2,1,ARMAND-FRAPPIER,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
972,SUN VALLEY@2018@1,3,1,SUN VALLEY,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
973,RIVIERA@2018@1,2,1,RIVIERA,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
974,DE LA CONCORDE EST@2018@1,12,1,DE LA CONCORDE EST,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
975,DAGENAIS EST@2018@1,5,1,DAGENAIS EST,BOULEV,2018,60.0,-9.72,2.916,20.19,1_2018
976,DES PERRON@2018@1,2,1,DES PERRON,AVENUE,2018,50.0,-9.72,2.916,20.19,1_2018
977,DU SOUVENIR@2018@1,10,1,DU SOUVENIR,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
978,SAINTE-ROSE@2018@1,4,1,SAINTE-ROSE,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
979,DE BERRI@2018@1,2,1,DE BERRI,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
980,12e@2018@1,2,1,12e,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
981,DE LA CONCORDE OUEST@2018@1,9,1,DE LA CONCORDE OUEST,BOULEV,2018,60.0,-9.72,2.916,20.19,1_2018
982,D AUTEUIL@2018@1,2,1,D AUTEUIL,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
983,NOTRE-DAME-DE-FATIMA@2018@1,3,1,NOTRE-DAME-DE-FATIMA,RUE,2018,50.0,-9.72,2.916,20.19,1_2018
984,PIERRE-PELADEAU@2018@1,4,1,PIERRE-PELADEAU,AVENUE,2018,0.0,-9.72,2.916,20.19,1_2018
985,DE CHARTRES@2018@1,2,1,DE CHARTRES,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
986,PAPINEAU A-19@2018@1,4,1,PAPINEAU A-19,AUTORO,2018,0.0,-9.72,2.916,20.19,1_2018
987,DES GRANDS-MAITRES@2018@1,1,1,DES GRANDS-MAITRES,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
988,LAVAL@2018@1,1,1,LAVAL,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
989,MCNAMARA@2018@1,5,1,MCNAMARA,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
990,PAPINEAU@2018@1,5,1,PAPINEAU,AVENUE,2018,0.0,-9.72,2.916,20.19,1_2018
991,LE CORBUSIER@2018@1,4,1,LE CORBUSIER,BOULEV,2018,60.0,-9.72,2.916,20.19,1_2018
992,SAINT-MARTIN EST@2018@1,4,1,SAINT-MARTIN EST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
993,DES CHATEAUX@2018@1,1,1,DES CHATEAUX,RUE,2018,0.0,-9.72,2.916,20.19,1_2018
994,PIE-IX@2018@1,1,1,PIE-IX,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
995,DU CANADA@2018@1,2,1,DU CANADA,RUE,2018,50.0,-9.72,2.916,20.19,1_2018
996,CHOMEDEY A-13@2018@1,13,1,CHOMEDEY A-13,VOIE,2018,0.0,-9.72,2.916,20.19,1_2018
997,FLEETWOOD@2018@1,2,1,FLEETWOOD,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
998,DES LAURENTIDES@2018@1,19,1,DES LAURENTIDES,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
999,BELLEVILLE@2018@1,2,1,BELLEVILLE,AVENUE,2018,40.0,-9.72,2.916,20.19,1_2018
1000,DE LA LAVATERE@2018@1,2,1,DE LA LAVATERE,RUE,2018,0.0,-9.72,2.916,20.19,1_2018
1001,DE LA BERNINA@2018@1,2,1,DE LA BERNINA,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1002,MASSON@2018@1,4,1,MASSON,MONTEE,2018,60.0,-9.72,2.916,20.19,1_2018
1003,JE-ME-SOUVIENS@2018@1,1,1,JE-ME-SOUVIENS,BOULEV,2018,40.0,-9.72,2.916,20.19,1_2018
1004,SAINT-ELZEAR EST@2018@1,2,1,SAINT-ELZEAR EST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
1005,CHAMPLAIN@2018@1,4,1,CHAMPLAIN,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1006,BERTIN@2018@1,2,1,BERTIN,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1007,CHOMEDEY@2018@1,8,1,CHOMEDEY,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
1008,ARTHUR-SAUVE@2018@1,5,1,ARTHUR-SAUVE,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
1009,ACADIA@2018@1,1,1,ACADIA,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1010,LAVAL EST A-440@2018@1,9,1,LAVAL EST A-440,ROUTE,2018,0.0,-9.72,2.916,20.19,1_2018
1011,65E@2018@1,3,1,65E,AVENUE,2018,40.0,-9.72,2.916,20.19,1_2018
1012,BELLEROSE EST@2018@1,2,1,BELLEROSE EST,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
1013,JEANNETTE@2018@1,2,1,JEANNETTE,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1014,TERRY-FOX@2018@1,1,1,TERRY-FOX,AVENUE,2018,50.0,-9.72,2.916,20.19,1_2018
1015,MARC-AURELE-FORTIN@2018@1,2,1,MARC-AURELE-FORTIN,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
1016,PRINCIPALE@2017@12,2,12,PRINCIPALE,RUE,2017,60.0,-8.57,1.648,10.805,12_2017
1017,59E@2018@1,2,1,59E,AVENUE,2018,40.0,-9.72,2.916,20.19,1_2018
1018,DE LA RENAISSANCE@2018@1,2,1,DE LA RENAISSANCE,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
1019,JEAN-BERAUD@2018@1,2,1,JEAN-BERAUD,RUE,2018,0.0,-9.72,2.916,20.19,1_2018
1020,DE L HARMONIE@2018@1,2,1,DE L HARMONIE,RUE,2018,0.0,-9.72,2.916,20.19,1_2018
1021,DESPAROIS@2018@1,2,1,DESPAROIS,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1022,RENE-LAENNEC@2018@1,2,1,RENE-LAENNEC,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
1023,DE LA PETITE-COTE@2018@1,1,1,DE LA PETITE-COTE,CHEMIN,2018,0.0,-9.72,2.916,20.19,1_2018
1024,MARCEL-VILLENEUVE@2018@1,2,1,MARCEL-VILLENEUVE,AVENUE,2018,70.0,-9.72,2.916,20.19,1_2018
1025,SAINT-ELZEAR OUEST@2018@1,2,1,SAINT-ELZEAR OUEST,BOULEV,2018,0.0,-9.72,2.916,20.19,1_2018
1026,ROBERT-BOURASSA@2018@1,2,1,ROBERT-BOURASSA,BOULEV,2018,50.0,-9.72,2.916,20.19,1_2018
1027,LAURIER@2018@1,3,1,LAURIER,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1028,PRINCIPALE@2018@1,2,1,PRINCIPALE,RUE,2018,60.0,-9.72,2.916,20.19,1_2018
1029,ROMAIN@2018@1,2,1,ROMAIN,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1030,2E@2018@1,2,1,2E,AVENUE,2018,40.0,-9.72,2.916,20.19,1_2018
1031,PAPINEAU A-19@2017@12,10,12,PAPINEAU A-19,AUTORO,2017,0.0,-8.57,1.648,10.805,12_2017
1032,DU CALVET@2018@1,2,1,DU CALVET,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1033,SABOURIN@2018@1,2,1,SABOURIN,RUE,2018,40.0,-9.72,2.916,20.19,1_2018
1034,DE LISBONNE@2018@1,2,1,DE LISBONNE,BOULEV,2018,40.0,-9.72,2.916,20.19,1_2018
1035,LEVESQUE OUEST@2017@12,4,12,LEVESQUE OUEST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1036,DE LA CONCORDE EST@2017@12,7,12,DE LA CONCORDE EST,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1037,LE CARREFOUR@2017@12,6,12,LE CARREFOUR,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1038,LAVAL OUEST A-440@2017@12,16,12,LAVAL OUEST A-440,AUTORO,2017,0.0,-8.57,1.648,10.805,12_2017
1039,DE LA CONCORDE OUEST@2017@12,15,12,DE LA CONCORDE OUEST,BOULEV,2017,60.0,-8.57,1.648,10.805,12_2017
1040,DES LAURENTIDES@2017@12,26,12,DES LAURENTIDES,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1041,CARTIER OUEST@2017@12,14,12,CARTIER OUEST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1042,MCNAMARA@2017@12,3,12,MCNAMARA,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1043,VANIER@2017@12,2,12,VANIER,BOULEV,2017,40.0,-8.57,1.648,10.805,12_2017
1044,NOTRE-DAME@2017@12,13,12,NOTRE-DAME,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1045,LAVAL@2017@12,5,12,LAVAL,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1046,DES LAURENTIDES A-15@2017@12,17,12,DES LAURENTIDES A-15,VOIE,2017,0.0,-8.57,1.648,10.805,12_2017
1047,SAINT-MARTIN EST@2017@12,6,12,SAINT-MARTIN EST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1048,DE LA STATION@2017@12,2,12,DE LA STATION,RUE,2017,50.0,-8.57,1.648,10.805,12_2017
1049,ARTHUR-SAUVE@2017@12,4,12,ARTHUR-SAUVE,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1050,PATENAUDE@2017@12,2,12,PATENAUDE,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1051,DU PONT-VIAU@2017@12,1,12,DU PONT-VIAU,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1052,CURE-LABELLE@2017@12,13,12,CURE-LABELLE,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1053,MARCEAU@2017@12,2,12,MARCEAU,TERRAS,2017,40.0,-8.57,1.648,10.805,12_2017
1054,HENRI-ANGERS@2017@12,2,12,HENRI-ANGERS,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1055,DES INDUSTRIES@2017@12,2,12,DES INDUSTRIES,AVENUE,2017,50.0,-8.57,1.648,10.805,12_2017
1056,BERGMAN@2017@12,2,12,BERGMAN,RUE,2017,50.0,-8.57,1.648,10.805,12_2017
1057,LE CORBUSIER@2017@12,18,12,LE CORBUSIER,BOULEV,2017,60.0,-8.57,1.648,10.805,12_2017
1058,JUSTIN@2017@12,2,12,JUSTIN,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1059,PROULX EST@2017@12,2,12,PROULX EST,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1060,LARIVIERE@2017@12,5,12,LARIVIERE,RUE,2017,0.0,-8.57,1.648,10.805,12_2017
1061,CHAMPAGNE@2017@12,2,12,CHAMPAGNE,MONTEE,2017,50.0,-8.57,1.648,10.805,12_2017
1062,LEA@2017@12,2,12,LEA,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1063,RENE-LAENNEC@2017@12,2,12,RENE-LAENNEC,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1064,CHOMEDEY A-13@2017@12,7,12,CHOMEDEY A-13,VOIE,2017,0.0,-8.57,1.648,10.805,12_2017
1065,SAINT-ELZEAR EST@2017@12,2,12,SAINT-ELZEAR EST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1066,DES OISEAUX@2017@12,1,12,DES OISEAUX,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1067,PAPINEAU@2017@12,5,12,PAPINEAU,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1068,PIERRE-PELADEAU@2017@12,1,12,PIERRE-PELADEAU,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1069,SAINTE-ROSE@2017@12,6,12,SAINTE-ROSE,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1070,MILL HILL@2017@12,2,12,MILL HILL,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1071,LAVAL EST A-440@2017@12,11,12,LAVAL EST A-440,VOIE,2017,0.0,-8.57,1.648,10.805,12_2017
1072,HAIFA@2017@12,2,12,HAIFA,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1073,SAINT-MARTIN OUEST@2017@12,10,12,SAINT-MARTIN OUEST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1074,DE VAUCLUSE@2017@12,2,12,DE VAUCLUSE,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1075,DANIEL-JOHNSON@2017@12,4,12,DANIEL-JOHNSON,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1076,DU MOULIN@2017@12,4,12,DU MOULIN,MONTEE,2017,50.0,-8.57,1.648,10.805,12_2017
1077,IVAN-PAVLOV@2017@12,2,12,IVAN-PAVLOV,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1078,DE PONTA-DELGADA@2017@12,1,12,DE PONTA-DELGADA,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1079,ELAINE@2017@12,2,12,ELAINE,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1080,DE GRENOBLE@2017@12,3,12,DE GRENOBLE,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1081,INDUSTRIEL@2017@12,7,12,INDUSTRIEL,BOULEV,2017,60.0,-8.57,1.648,10.805,12_2017
1082,SAMSON@2017@12,14,12,SAMSON,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1083,LEVESQUE EST@2017@12,7,12,LEVESQUE EST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1084,MARCEL-VILLENEUVE@2017@12,2,12,MARCEL-VILLENEUVE,AVENUE,2017,70.0,-8.57,1.648,10.805,12_2017
1085,DES BOIS@2017@12,5,12,DES BOIS,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1086,TOURANGEAU EST@2017@12,2,12,TOURANGEAU EST,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1087,ARMAND-FRAPPIER@2017@12,3,12,ARMAND-FRAPPIER,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1088,DU SOUVENIR@2017@12,2,12,DU SOUVENIR,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1089,AMPERE@2017@12,3,12,AMPERE,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1090,JOSAPHAT-DEMERS@2017@12,2,12,JOSAPHAT-DEMERS,AVENUE,2017,40.0,-8.57,1.648,10.805,12_2017
1091,DE CATANE@2017@12,2,12,DE CATANE,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1092,SAINT-FRANCOIS@2017@12,1,12,SAINT-FRANCOIS,MONTEE,2017,0.0,-8.57,1.648,10.805,12_2017
1093,BERNARD-LEFEBVRE@2017@12,2,12,BERNARD-LEFEBVRE,RUE,2017,50.0,-8.57,1.648,10.805,12_2017
1094,WILFRID-PELLETIER@2017@12,2,12,WILFRID-PELLETIER,AVENUE,2017,40.0,-8.57,1.648,10.805,12_2017
1095,CLARENDON@2017@12,2,12,CLARENDON,AVENUE,2017,40.0,-8.57,1.648,10.805,12_2017
1096,DAGENAIS OUEST@2017@12,5,12,DAGENAIS OUEST,BOULEV,2017,60.0,-8.57,1.648,10.805,12_2017
1097,BELGRAND@2017@12,1,12,BELGRAND,RUE,2017,50.0,-8.57,1.648,10.805,12_2017
1098,BERTIN@2017@12,2,12,BERTIN,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1099,FRANKLIN@2017@12,2,12,FRANKLIN,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1100,CLAUDE-GAGNE@2017@12,1,12,CLAUDE-GAGNE,RUE,2017,0.0,-8.57,1.648,10.805,12_2017
1101,CHOMEDEY@2017@12,5,12,CHOMEDEY,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1102,BELLEROSE EST@2017@12,3,12,BELLEROSE EST,BOULEV,2017,50.0,-8.57,1.648,10.805,12_2017
1103,125@2017@12,2,12,125,AUTORO,2017,0.0,-8.57,1.648,10.805,12_2017
1104,JEAN-BERAUD@2017@12,2,12,JEAN-BERAUD,AVENUE,2017,0.0,-8.57,1.648,10.805,12_2017
1105,FABERT@2017@12,2,12,FABERT,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1106,SAINT-ELZEAR OUEST@2017@12,2,12,SAINT-ELZEAR OUEST,BOULEV,2017,0.0,-8.57,1.648,10.805,12_2017
1107,91E@2017@12,1,12,91E,AVENUE,2017,40.0,-8.57,1.648,10.805,12_2017
1108,DE LA RENAISSANCE@2017@11,1,11,DE LA RENAISSANCE,BOULEV,2017,50.0,1.466,2.697,0.7915,11_2017
1109,TRACY@2017@12,1,12,TRACY,BOULEV,2017,40.0,-8.57,1.648,10.805,12_2017
1110,SAINT-MARTIN OUEST@2017@11,19,11,SAINT-MARTIN OUEST,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1111,LEGRAND@2017@12,2,12,LEGRAND,RUE,2017,40.0,-8.57,1.648,10.805,12_2017
1112,MARIUS-BARBEAU@2017@11,2,11,MARIUS-BARBEAU,RUE,2017,40.0,1.466,2.697,0.7915,11_2017
1113,LAVAL OUEST A-440@2017@11,17,11,LAVAL OUEST A-440,VOIE,2017,0.0,1.466,2.697,0.7915,11_2017
1114,SAINT-MARTIN EST@2017@11,2,11,SAINT-MARTIN EST,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1115,CARTIER OUEST@2017@11,8,11,CARTIER OUEST,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1116,DES LAURENTIDES A-15@2017@11,11,11,DES LAURENTIDES A-15,AUTORO,2017,0.0,1.466,2.697,0.7915,11_2017
1117,PIE-IX@2017@11,2,11,PIE-IX,BOULEV,2017,50.0,1.466,2.697,0.7915,11_2017
1118,DAGENAIS OUEST@2017@11,9,11,DAGENAIS OUEST,BOULEV,2017,60.0,1.466,2.697,0.7915,11_2017
1119,DE LA CONCORDE OUEST@2017@11,10,11,DE LA CONCORDE OUEST,BOULEV,2017,60.0,1.466,2.697,0.7915,11_2017
1120,YVON-BERGER@2017@11,2,11,YVON-BERGER,RUE,2017,40.0,1.466,2.697,0.7915,11_2017
1121,74E@2017@11,3,11,74E,AVENUE,2017,40.0,1.466,2.697,0.7915,11_2017
1122,LE ROYER@2017@11,2,11,LE ROYER,RUE,2017,40.0,1.466,2.697,0.7915,11_2017
1123,DUFFERIN@2017@11,2,11,DUFFERIN,TERRAS,2017,40.0,1.466,2.697,0.7915,11_2017
1124,DU SOUVENIR@2017@11,1,11,DU SOUVENIR,CHEMIN,2017,50.0,1.466,2.697,0.7915,11_2017
1125,CURE-LABELLE@2017@11,18,11,CURE-LABELLE,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1126,LEVESQUE OUEST@2017@11,4,11,LEVESQUE OUEST,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1127,DES LAURENTIDES@2017@11,28,11,DES LAURENTIDES,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1128,LE CORBUSIER@2017@11,12,11,LE CORBUSIER,BOULEV,2017,60.0,1.466,2.697,0.7915,11_2017
1129,NOTRE-DAME@2017@11,4,11,NOTRE-DAME,BOULEV,2017,50.0,1.466,2.697,0.7915,11_2017
1130,MASSON@2017@11,8,11,MASSON,MONTEE,2017,60.0,1.466,2.697,0.7915,11_2017
1131,DAGENAIS EST@2017@11,2,11,DAGENAIS EST,BOULEV,2017,60.0,1.466,2.697,0.7915,11_2017
1132,RENE-LAENNEC@2017@11,2,11,RENE-LAENNEC,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1133,SAINT-ELZEAR OUEST@2017@11,10,11,SAINT-ELZEAR OUEST,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1134,CHOMEDEY@2017@11,4,11,CHOMEDEY,BOULEV,2017,0.0,1.466,2.697,0.7915,11_2017
1135,53E@2017@11,2,11,53E,AVENUE,2017,40.0,1.466,2.697,0.7915,11_2017
1136,DE LA CONCORDE EST@2017@11,6,11,DE LA CONCORDE EST,BOULEV,2017,50.0,1.466,2.697,0.7915,11_2017
1137,VANIER@2017@11,2,11,VANIER,BOULEV,2017,40.0,1.466,2.697,0.7915,11_2017
